0	【非常重要】九江新运通雪佛兰年终大促，一台不留！,中高级车实力典范， #brand ...雪佛兰新一代旗舰轿车 #brand xl ，突破驾临！...
-1	老款 #brand 挂d 档熄火，什么原因？,老款 #brand 挂d 档熄火，什么原因？_ 百度知道 v...老款 #brand 挂d 档熄火，什么原因？... #brand 熄火搜索资料...
-1	将有5,869辆车受到影响：大众汽车！【高尔夫/#brandA3等4车熄火隐患】从国家质检总局缺陷产品管理中心了解到、#brandA3等车实施召回，一汽大众将联合对高尔夫旅行版,将有5,869辆车受到影响：大众汽车！【高尔夫/#brandA3等4车熄火隐患】从国家质检总局缺陷产品管理中心了解到、#brandA3等车实施召回，一汽大众将联合对高尔夫旅行版；因燃油泵故障导致车辆存在熄火隐患。
-1	车界10大召回丑闻 车企不择手段巧取豪夺终究难逃巨额罚金,第6位#brand行贿国际官员 ... 为此#brand被罚1亿8500万美元。 ... 根据指控，戴姆勒#brand在2000-2010年间，至少向各国政府行贿5600万美元，以期扩大政府采购。
-1	奇瑞“怒怼” #brand 新能源商标,在此背景下，作为世界知名汽车企业的 #brand 公司向国际商标局提出申请，启动注册新能源品牌eq 。...奇瑞“怒怼” #brand 新能源商标- 存在侵权 v...奇瑞“怒怼” #brand 新能源商标- 存在侵权...2 、 #brand “eq ”与“奇瑞eq ”指定使用的商品构成相同或类似商品（电动汽车产品），极其容易导致消费者混淆和误认，应当不予核准注册。...由于 #brand eq 面向全球市场，其中势必包括中国市场，将侵犯奇瑞eq 在中国市场的商标在先权利，对品牌优势产生冲击。...新能源 #brand 奇瑞电车车友会·2017-03-28 03 : 07 ...微型纯电动产品——eq 。而2016 年，梅赛德斯-  #brand 正式公布旗下全新...按照计划， #brand 首款纯电动suv 车型将于2018 年在其位于德国不莱梅州的工厂正式投产。...近日网通社从奇瑞汽车获悉，奇瑞方面已正式向国家工商行政管理总局商标局国际处递交材料申请仲裁，对 #brand 申请注册的“eq ”新能源商标提出异议。...1 、 #brand “eq ”与“奇瑞eq ”构成相同或类似商品上的近似商标，不符合《商标法》第30 条的相关规定，应不予核准注册。...尽管“奇瑞eq ”和 #brand “eq ”在字母大小写上略有微小差异，但根据2016 年出版的《商标审查标准》有关商标近似审查的相关规定：“商标由相同外文、字母或数字构成，仅字体或设计不同，易使相关公众对商品或者服务的来源产生误认的，判定为近似商标。...
-1	#非凡搭档道歉赔偿#@日月星光传媒@#brand中国@非凡搭档 卧槽！！！！！怎么能不要脸成这样！！！！！！,#非凡搭档道歉赔偿#@日月星光传媒@#brand中国@非凡搭档 卧槽！！！！！怎么能不要脸成这样！！！！！！
0	市场“退烧”,今年以来，国内suv市场的热度逐渐降了下来，suv市场增速明显放缓，6月份更是遭遇了环比、同比均下滑的情况，这让很多以suv打天下的车企措手不及。 ... #brandh6的“变速箱顿挫”和“发动机异响”以及“车身生锈”等问题，三大件质量和可靠性仍然有待提高； ... 更令轿车扬眉吐气的是，整个乘用车市场的月度销量冠军也不再是suv车型———轩逸以数百辆的优势力压#brandh6成为冠军； ... 如6月份suv销量前十的品牌分别为：#brandh6、博越、宝骏510、奇骏、途观、昂科威、荣威rx5、宝骏530、传祺gs4、帝豪gs，其中，自主品牌占据8个席位。
-1	买了半年多的#brand出现质量问题,宁波车主:很后悔很难爱…,去年11月份，网友@名字好听在宁波凯迪汽车服务有限公司余姚门店买了一辆#brandatsl。 ... 最后网友的状况是：能不开车尽量不开车，接孩子用嘀嘀，买#brand真是后悔了…… ... 事实上，买了#brand后悔的人绝对不止网友一个人。 ... 很多买了#brand的人心里很苦恼 #brand属于美系总统级豪华车，其在安全和车身方面确实有一些过人之处，但也仅限于白宫的定制座驾。 ... 而消费者正是被引导看中了这一点，在选择了二线水平的#brand之后，反而成了众多车主苦恼的来源。
-1	标致408轮胎开裂，宝骏560等车型轮胎不省心？,no . 5 上汽通用#brand 创酷 ... 就质量问题来说，根据国内某权威汽车质量投诉网站数据，上汽通用#brand创酷位居2018年轮胎质量投诉排行榜第5名。 ... 一位购买了2016款 1.4t 自动 两驱 豪华型 #brand创酷的车主反映称，其才开了2年半的时间，便出现轮胎开裂问题，四个轮胎侧面都出现裂纹。
-1	因未修复柴油排放作弊软件 德国部分#brand汽车或被吊销牌照,因未修复柴油排放作弊软件 德国部分#brand汽车或被吊销牌照
-1	#brand 启动在华最大召回计划：涉车近40 万辆,#brand启动在华最大召回计划：涉车近40 万辆 q... #brand 启动在华最大召回计划：涉车近40 万辆...
-1	#brandm4尾箱门开关按钮失灵,#brandm4尾箱门开关按钮失灵
-1	#非凡搭档道歉赔偿##陈楚河早日康复# 好好休養，好好復健??我們會繼續等待那個笑起來眼睛會發亮的陳三歲回來的?? 就算要@江苏卫视@日月星光传媒@Anita的谁 出面道歉賠償再困難我們都會繼續轉發下去??也難為@#brand中国 一同形象受損了,#非凡搭档道歉赔偿##陈楚河早日康复# 好好休養，好好復健??我們會繼續等待那個笑起來眼睛會發亮的陳三歲回來的?? 就算要@江苏卫视@日月星光传媒@Anita的谁
0	很喜欢她们的舞蹈//@汽车大学问: NBA国王队和76人啦啦队来中国啦，在#brand车展火辣炫舞，这样的篮球宝贝儿是你的菜不~？,很喜欢她们的舞蹈//@汽车大学问: NBA国王队和76人啦啦队来中国啦，在#brand车展火辣炫舞，这样的篮球宝贝儿是你的菜不~？
-1	该车型配备的全天候脚垫存在安全隐患、当驾驶者加速或减速后：不多管女朋友闲事：容易造成车祸、致使脚垫和油门踏板间空隙过小！专情而且要24小时OnCall。不喜欢拘,该车型配备的全天候脚垫存在安全隐患、当驾驶者加速或减速后：不多管女朋友闲事：容易造成车祸、致使脚垫和油门踏板间空隙过小！专情而且要24小时oncall。不喜欢拘束女朋友。乐观进取；2012-2013年款ml级suv的全天候脚垫或与车底板不能完全匹配；目前梅赛德斯-#brand在美国召回8,675辆2012-2013年款ml级suv……
-1	据统计；【高尔夫/#brandA3等4车熄火隐患】从国家质检总局缺陷产品管理中心了解到。因燃油泵故障导致车辆存在熄火隐患、将有5,869辆车受到影响。,据统计；【高尔夫/#brandA3等4车熄火隐患】从国家质检总局缺陷产品管理中心了解到。因燃油泵故障导致车辆存在熄火隐患、将有5,869辆车受到影响。
0	5zp 们来帮帮我选下车有懂车的吗_ 上海申花吧_ 百度贴吧,93 年买 #brand 这么老气的车干嘛，丰田86 搞起... #brand ，豪华版买回来换液晶屏，色色一一，全景天窗，建议380 ... #brand 我觉得太老气，不喜欢他的中控，空间的确不错，新君越你可以去看下它的底盘，内饰是不错的，但做工一般，三者里面我选蒙丢丢，如果还有其他，我会选阿特兹... #brand ...新君越卖相好，但是变速箱问题大， #brand 吧，新7 速湿式双离合自己暂时用下来还可以... #brand 可以的！...看驾驶习惯吧， #brand 油门下去响应快，适合城市路段超车，借道。...
-1	质检总局约谈大众通用 #brand 要求加大召回力度,2017-07-08 07 : 04 : 23 质检总局7 月5 日，质检总局执法督查司就气体发生器破裂问题集体约谈大众、通用、 #brand 公司，通报高田气囊气体发生器破裂问题缺陷调查情况，要求尽快采取相应措施，履行缺陷召回法律义务，切实消除安全隐患。...目前，大众、通用、 #brand 3 个品牌8 个生产者仅提出召回小批量车辆用于试验分析，并未提出有效召回措施。...质检总局约谈大众通用 #brand 要求加大召回力度 n...质检总局约谈大众通用 #brand 要求加大召回力度...
-1	发动机烧机油严重要求尽快解决,发动机烧机油严重要求尽快解决 ... 当时支持国产车，所以买了h9，现在让我有点失望了，#brandh9发动机烧机油。
-1	2016 年度suv 投诉排行：通用三车上榜,第七名： #brand 433 宗...
-1	大陆绝对比德国制造好，众泰、广汽传琪，上汽荣威、吉利、华晨中化就比大众、宝马、#brand要好，因为这些德国企业经常因为质量缺陷要召回，而自主汽车很少召回，空间、内饰、,大陆绝对比德国制造好，众泰、广汽传琪，上汽荣威、吉利、华晨中化就比大众、宝马、#brand要好，因为这些德国企业经常因为质量缺陷要召回，而自主汽车很少召回，空间、内饰、外壳三大关键技术，上汽荣威、众泰、广汽传祺已经不逊于外国车，农用车制造商福田已经能生产出德国四大豪车之一的宝沃，但国内崇洋媚外的多，造成了德国车比中国车好的假象 中国制造不如德国？德媒澄清有关中国的5个“迷思”
-1	因大众集团旗下3.0TFSI发动机存安全隐患。【大众3.0T引擎存隐患】近日国家质检总局官方网站获悉。一汽大众#brand！而不是一个终点，Happinessisajo,因大众集团旗下3.0TFSI发动机存安全隐患。【大众3.0T引擎存隐患】近日国家质检总局官方网站获悉。一汽大众#brand！而不是一个终点，Happinessisajourney,notadestination.——幸福是一个旅程。大众汽车和保时捷将联合在华对多款搭载此引擎车型实施召回！据统计将有共计61,046辆车受到影响
-1	变速箱最“差劲”的车：谁买谁上当！最后一款车主只能自认倒霉,英朗：主要问题发动机漏油、变速箱顿挫、异响，其实英朗的变速箱还是可以的，这里说的可以是相对别克其它车型来说，比如#brand双离合，而且英朗销量如此之大，偶尔有变速箱投诉很正常。
-1	#brand e60 机油保养无法复位故障分析与排除_ 车大师吧_ 百度贴吧,#brande60 机油保养无法复位故障分析与排除_ 车大师吧_ 百度贴吧 n... #brand e60 机油保养无法复位故障分析与排除_ 车大师吧_ 百度贴吧...
-1	吉利#brand360倒车影像缺陷,吉利#brand360倒车影像缺陷 ... 吉利#brand360倒车影像左右下角衔接处图像部分丢失。
0	热效率达40 % 丰田全新动力总成很给力,2017 年亮相的全新 #brand 有望搭载全新的2 . 5l 动力系统。...
0	潍坊一辆 #brand 越野车行驶中爆炸1 死1 伤警方: 系刑案,昌乐县鄌郚镇一名目击者告诉澎湃新闻，事件系一辆 #brand 汉兰达越野车行驶到鄌郚镇菜市街时发生爆炸，巨大的冲击波将临街的房屋玻璃震碎，汉兰达失控后撞向路边的一颗树停下。...潍坊一辆 #brand 越野车行驶中爆炸1 死1 伤警方: 系刑案- 搜狐 n...潍坊一辆 #brand 越野车行驶中爆炸1 死1 伤警方: 系刑案- 搜狐...
-1	刚看新闻，奇骏的后尾门出事了,速腾断轴，#brand断轴，这么多年了还没解决呢！
-1	长城汽车7月产销报告出炉：#brandH6销量暴跌30%，“WEY”派首次被领克超越！,长城汽车7月产销报告出炉：#brandh6销量暴跌30%，“wey”派首次被领克超越！ ... 长城汽车7月产销报告出炉：#brandh6销量暴跌30%，“wey”派首次被领克超越！ ... #brand系列均呈现不同程度的销量下滑，除#brandh9外，其他车型降幅均超过了30%以上，曾经的销量冠军#brandh6同比下降30.19%，环比上月微降0.9%，#brand系列suv 7月总计售出新车37294辆，环比下降11.46%，较去年同期下降30.75%。
-1	高档车市接连大规模召回 #brand3月已召近130万辆 28日,国家质检总局缺陷产品管理中心发布召回公告,北京奔驰及一汽大众将分别召回398429辆、572422辆存,高档车市接连大规模召回 #brand3月已召近130万辆 28日,国家质检总局缺陷产品管理中心发布召回公告,北京奔驰及一汽大众将分别召回398429辆、572422辆存有安全隐患的车辆。网页链接
-1	由于车顶天窗在低温条件下可能破损。渐渐的就变成了流行,我也会跟着它走的。#brand在美国市场召回1.3万辆2012款Q5SUV、但还是有很多人做……/祈福//思念//,由于车顶天窗在低温条件下可能破损。渐渐的就变成了流行,我也会跟着它走的。#brand在美国市场召回1.3万辆2012款Q5SUV、但还是有很多人做……/祈福//思念//tg/现实的社会中明明有些事是不对的
-1	可爱卖萌不是我的菜，豪华大气才能彰显我自己！,#brand路虎这暴发户气息也太重了吧！
-1	上汽 #brand 合作或再推迟返利点数成争议焦点,另外，会议多方围绕着《三亚声明》的五点诉求进行了磋商，就上汽 #brand 合作重启时间，未来销售渠道设立，经销商过去三年的经营亏损补偿等问题双方达成了部分共识但细节尚存分歧。...茶歇期间，《证券日报》记者从经销商代表处得知，“德国人特别慌，由于利益受损的 #brand 经销商选择主动涨价、消极应对，终端销量上，一汽#brand已经连续两月销量下滑，一季度几乎就要完蛋了。...而近段时间以来， #brand 的销量表现也更让经销商为之担忧。...那么现有 #brand 经销商赖以支撑的售后，将会被严重分流甚至被挤垮。...上汽 #brand 合作或再推迟返利点数成争议焦点 n...上汽 #brand 合作或再推迟返利点数成争议焦点...2017 年3 月28 日，《证券日报》记者获悉 #brand 中国将会同一汽集团和#brand经销商联会经销商代表举行谈判，于第一时间赶赴北京东隅酒店三层一号厅进行探访。...记者注意到，今天会议德方出席的是 #brand 全球市场和销售董事冯德睿；... #brand 经销商联会则是由会长宋立恭携10 余名副会长出席。...有接近 #brand 方面人士分析，站在一汽的立场上，哪怕无法阻挡上汽与#brand的合作，牺牲一些股比，也希望未来能够主导#brand的销售大权，上汽#brand只作为一个代工厂的形式存在；...
-1	罚款10 亿美元，高田气囊冤枉吗？,其中，最新一次召回为今年2 月初， #brand 向国家质检总局备案了召回计划，自2017 年10 月9 日起，召回旗下多款车型，共计41685 辆。...车企冤枉吗？目前，美国车主律师已经对本田汽车、日产汽车、 #brand 集团、福特汽车、马自达汽车以及其他的车企提起了诉讼，指控这些车企多年来对高田安全气囊存在缺陷一事一直知情但还在继续使用这些问题气囊。...而本田、福特、丰田、日产、马自达以及 #brand 汽车公司纷纷辩解称，虽然公司在美国上千万辆汽车中安装了危险的高田气囊，但既然高田公司承认了诈骗行为，因而他们也是高田气囊门的受害者，而不是私人车主眼中的行凶者。...
-1	烟台的 #brand 4s 店真心垃圾，真心不负责任，真心虚伪，职业道德呢,<title>烟台的 #brand 4s 店真心垃圾，真心不负责任，真心虚伪，职业道德呢 y</title>...烟台的 #brand 4s 店真心垃圾，真心不负责任，真心虚伪，职业道德呢...2017-04-01 15 : 32 : 13 烟台的 #brand 4s 店真心垃圾，真心不负责任，真心虚伪，职业道德呢...
-1	:禽亦然,值得注意的是，就在本月初（7月6日），质检总局刚刚发布了一则通报，集体约谈了大众，通用，#brand公司，要求尽快采取相应措施，履行高田气囊缺陷车召回法律义务。
0	北京现代4s 店#brand 优惠活动全系直降7 万,近日，北京俊捷嘉华店内北京现代#brand 年底最后一次降价走量促销活动火热进行中，时间有限，先到先得，现车销售，颜色可选，目前购车部分车型可优惠7 . 00 万元，感兴趣的朋友可以到店咨询购买，到店购车成功即送全车装饰礼包和报销分路费，详情请来电咨询：4006701075 . ...2015 新款 现代 #brand 在外观动感时尚的设计风格在内饰上继续延续。...内饰方面，15 款 现代 #brand 在内饰方面，采用欧式设计，层次感分明，折线的线条设计也让整个内饰看上去充满了力量，独特的“x ”型中控设计，使得整个车内科技感更强；...北京现代4s 店#brand 优惠活动全系直降7 万_ 优惠促销- 车主之家 n</title>...北京现代4s 店#brand 优惠活动全系直降7 万_ 优惠促销- 车主之家...当前位置：北京现代4s 店#brand 优惠活动全系直降7 万...北京现代#brand 本店最新价格变化报价及优惠...
-1	正真玩车的人他是不会去4S店的//@月亮宝石_33549:看起来像是4S店的//【#brand变速箱异响频发 消费者：我买的又不是拖拉机】http://t.cn/R,正真玩车的人他是不会去4S店的//@月亮宝石_33549:看起来像是4S店的//【#brand变速箱异响频发 消费者：我买的又不是拖拉机】http://t.cn/RGmRb60
-1	#brand强行变道结果被大货车撞烂后视镜(同步自@新浪看点)#brand强行变道结果被大货车撞烂后视镜,#brand强行变道结果被大货车撞烂后视镜(同步自@新浪看点)#brand强行变道结果被大货车撞烂后视镜
0	现在开车菜的人不但多而且真没道德啊,【图】现在开车菜的人不但多而且真没道德啊_  #brand 3008 论坛_ 汽车之家论坛...
-1	开车经历的奇葩事儿,#brand赛欧3，更换机油三滤后3天，出小区中自动熄火并流出2升汽油，报火警，如何投诉4s？ ... 济宁润华汽车广场#brand4s店
0	时尚盛典上，新#brand要华丽亮相，可以大饱眼福了,时尚盛典上，新#brand要华丽亮相，可以大饱眼福了
-1	奥迪等多个豪车品牌车主投诉车内有异味……3月15日，#brand！其实并不适合秋季；【换季护肤品】换季护肤品在更换上，因为过于滋润的厚膏体对秋季是负担（类似各大品牌的奢,奥迪等多个豪车品牌车主投诉车内有异味……3月15日，#brand！其实并不适合秋季；【换季护肤品】换季护肤品在更换上，因为过于滋润的厚膏体对秋季是负担（类似各大品牌的奢侈面霜其实都会过油、还有一个非常容易出问题的就是霜；记者在采访中了解到…… 眉山·老码头火锅
-1	汽车之家禁言，不让车主评车、聊车、交流……这是收了上汽通用的好处了吗？#brand等系列别克车的分体轴，由于是设计缺陷，导致频频脱轴。只是通用厚脸皮不召回，脱轴事故不,汽车之家禁言，不让车主评车、聊车、交流……这是收了上汽通用的好处了吗？#brand等系列别克车的分体轴，由于是设计缺陷，导致频频脱轴。只是通用厚脸皮不召回，脱轴事故不断发生。汽车之家也被其收卖…… 桐城·青草镇
-1	#brand汽车ipo首日开盘破发 跌超13%后收涨5%,#brand汽车ipo首日开盘破发 跌超13%后收涨5%
-1	#brand股价本月下跌21%，摩根大通继续下调目标价！,【#brand股价本月下跌21%，摩根大通继续下调目标价！】#brand（tsla ）的股价周一继续大幅下挫，跌幅高达5.7%。对马斯克私有化计划的怀疑，以及对马斯克领导力的担忧，加剧了股价下跌。
0	通用汽车上半年在华累计销量超184万辆 #brand与宝骏均创历史同期新高,通用汽车上半年在华累计销量超184万辆 #brand与宝骏均创历史同期新高 ... 从品牌来看,#brand与宝骏品牌均创历史同期新高。 ... 旗下豪华车品牌#brand品牌今年第二季度销量达48,712辆,同比攀升19%。 ... 在2018亚洲消费电子展上,#brandsuper cruisetm超级智能驾驶系统正式中国发布。 ... 未来,#brand旗舰车型ct6 40t铂金版将搭载super cruise 超级智能驾驶系统在中国市场正式投入应用。
-1	【图】空调制冷不好怎么办,【图】空调制冷不好怎么办_  #brand 论坛_ 汽车之家论坛 n...【图】空调制冷不好怎么办_  #brand 论坛_ 汽车之家论坛...
-1	忠县车主注意！超百万辆车正被召回！有你的吗,国产 #brand q5 系列汽车556196 辆、...
-1	2016款#brand这个故障灯亮是怎么回事？,2016 款#brand这个故障灯亮是怎么回事？
-1	#brandh2s熄火状态怎么一键升降窗户,#brandh2s熄火状态怎么一键升降窗户
-1	#brand 召回通告！大家有没有收到4s 店的召回通知！,#brand召回通告！大家有没有收到4s 店的召回通知！ w... #brand 召回通告！...2017-04-06 20 : 14 : 03  #brand 召回通告！...
-1	#brand英朗顿挫感怎么办，英朗顿挫如何修理,#brand英朗顿挫感怎么办，英朗顿挫如何修理
-1	车内异味成为车主投诉最为集中的问题之一；部分车主开车后还产生免疫力下降以及多种肺部疾病、#brand，3月15日……宝马；记者在采访中了解到：奥迪等多个豪车品牌车主投诉,车内异味成为车主投诉最为集中的问题之一；部分车主开车后还产生免疫力下降以及多种肺部疾病、#brand，3月15日……宝马；记者在采访中了解到：奥迪等多个豪车品牌车主投诉车内有异味，国家质检总局公布了去年汽车产品缺陷信息投诉情况。
-1	#brand 在平整路面行驶时右后轮异响，这让车主不敢继续开车！,<title>#brand在平整路面行驶时右后轮异响，这让车主不敢继续开车！ w</title>...昨天，一位 #brand 车主就遇到了这样的异响问题。...
-1	北京宝城百旺#brand经销商……他发现自己的车在行驶过程中车门车窗漏风严重，北京消费者王明去年11月底花40多万买了一辆进口#brand5系轿车！刚开不到一个月、与同样的车对,北京宝城百旺#brand经销商……他发现自己的车在行驶过程中车门车窗漏风严重，北京消费者王明去年11月底花40多万买了一辆进口#brand5系轿车！刚开不到一个月、与同样的车对比都有风。如果我不认真一切就安好了。源于一个贪字，看自己自欺欺人到何时。 ??
-1	山东潍坊之星#brand4S店欺骗消费者,山东潍坊之星#brand4s店欺骗消费者
-1	质检总局促大众、通用和 #brand 加快召回配高田气囊车型,戴姆勒旗下豪华品牌 #brand 汽车今年欲挑战奥迪和宝马，成为最大的豪华品牌，今年上半年，#brand在中国的销量劲增35 % 达292679 辆。...质检总局促大众、通用和 #brand 加快召回配高田气囊车型 n...质检总局促大众、通用和 #brand 加快召回配高田气囊车型...2017-07-11 00 : 00 : 00 0 0 质检总局促大众、通用和 #brand 加快召回配高田气囊车型...
-1	我发表了头条文章:《上海一位#brand车车主因不满#brand（中国）及售后方的各种说辞，将问题车辆从上海运抵德国，打算打一场跨国维权战。》|上海一位宝...,我发表了头条文章:《上海一位#brand车车主因不满#brand（中国）及售后方的各种说辞，将问题车辆从上海运抵德国，打算打一场跨国维权战。》|上海一位宝...
-1	同比暴跌超30%，本田XR-V卖不好了？这几款SUV销量也闹心,如今8月份已过半，随着各家车企逐渐公布旗下各车型的销量情况，7月份中国市场suv销量排行榜也已出炉。 ... no . 2 #brand h6 ... 长期以来，长城汽车凭借#brandh6这一款“神车”打天下，取得了辉煌无比的成绩。 ... 这一系列因素，也令得#brandh6近年来后劲乏力：根据全国乘联会发布的数据，#brandh6 7月份虽然仍以24686的月销量位居当月suv销量排行榜首位，但却同比下滑达32.7%之多。
-1	如，日产旗下的 #brand ，因为发动机罩存在缺陷，可能造成行驶过程中发动机罩弹起；... #brand 60 前轮螺栓没有按规定拧紧；...,日系车一季度在国内召回量超过总销量6 成
